país;ano;código_iso;população;pib;variação_biocombustível_pct;variação_biocombustível_twh;biocombustível_per_capita;consumo_biocombustível;eletricidade_biocombustível_per_capita;eletricidade_biocombustível;participação_biocombustível_eletricidade;participação_biocombustível_energia;intensidade_carbono_eletricidade;variação_carvão_pct;variação_carvão_twh;carvão_per_capita;consumo_carvão;eletricidade_carvão_per_capita;eletricidade_carvão;variação_produção_carvão_pct;variação_produção_carvão_twh;produção_carvão_per_capita;produção_carvão;participação_carvão_eletricidade;participação_carvão_energia;demanda_eletricidade;geração_eletricidade;participação_eletricidade_energia;variação_consumo_energia_pct;variação_consumo_energia_twh;energia_per_capita;energia_por_pib;variação_combustível_fóssil_pct;variação_combustível_fóssil_twh;eletricidade_fóssil_per_capita;eletricidade_fóssil;energia_fóssil_per_capita;consumo_combustível_fóssil;participação_fóssil_eletricidade;participação_fóssil_energia;variação_gás_pct;variação_gás_twh;consumo_gás;eletricidade_gás_per_capita;eletricidade_gás;energia_gás_per_capita;variação_produção_gás_pct;variação_produção_gás_twh;produção_gás_per_capita;produção_gás;participação_gás_eletricidade;participação_gás_energia;emissões_gases_efeito_estufa;variação_hidrelétrica_pct;variação_hidrelétrica_twh;consumo_hidrelétrica;eletricidade_hidrelétrica_per_capita;eletricidade_hidrelétrica;energia_hidrelétrica_per_capita;participação_hidrelétrica_eletricidade;participação_hidrelétrica_energia;variação_baixo_carbono_pct;variação_baixo_carbono_twh;consumo_baixo_carbono;eletricidade_baixo_carbono_per_capita;eletricidade_baixo_carbono;energia_baixo_carbono_per_capita;participação_baixo_carbono_eletricidade;participação_baixo_carbono_energia;importação_líquida_eletricidade;participação_importação_eletricidade_demanda;variação_nuclear_pct;variação_nuclear_twh;consumo_nuclear;eletricidade_nuclear_per_capita;eletricidade_nuclear;energia_nuclear_per_capita;participação_nuclear_eletricidade;participação_nuclear_energia;variação_petróleo_pct;variação_petróleo_twh;consumo_petróleo;eletricidade_petróleo_per_capita;eletricidade_petróleo;energia_petróleo_per_capita;variação_produção_petróleo_pct;variação_produção_petróleo_twh;produção_petróleo_per_capita;produção_petróleo;participação_petróleo_eletricidade;participação_petróleo_energia;consumo_outras_renováveis;eletricidade_outras_renováveis;eletricidade_outras_renováveis_exceto_biocombustível;variação_outras_renováveis_pct;variação_outras_renováveis_twh;eletricidade_outras_renováveis_per_capita;eletricidade_outras_renováveis_per_capita_exceto_biocombustível;energia_outras_renováveis_per_capita;participação_outras_renováveis_eletricidade;participação_outras_renováveis_eletricidade_exceto_biocombustível;participação_outras_renováveis_energia;eletricidade_per_capita;consumo_energia_primária;variação_renováveis_pct;variação_renováveis_twh;consumo_renováveis;eletricidade_renováveis_per_capita;eletricidade_renováveis;energia_renováveis_per_capita;participação_renováveis_eletricidade;participação_renováveis_energia;variação_solar_pct;variação_solar_twh;consumo_solar;eletricidade_solar_per_capita;eletricidade_solar;energia_solar_per_capita;participação_solar_eletricidade;participação_solar_energia;variação_eólica_pct;variação_eólica_twh;consumo_eólica;eletricidade_eólica_per_capita;eletricidade_eólica;energia_eólica_per_capita;participação_eólica_eletricidade;participação_eólica_energia;energia_renovavel;energia_nao_renovavel;continente
South America;1955;;129986019.0;;;;;;;;;;;;;;;;;8.94;4.038;378.565;49.208;;;;;;;;;;;;;;;;;;;;;;;;7.988;4.097;426.051;55.381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.009;169.519;11328.749;1472.579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;South America
South America;1956;;133605548.0;;;;;;;;;;;;;;;;;-0.514;-0.253;366.418;48.956;;;;;;;;;;;;;;;;;;;;;;;;9.636;5.337;454.453;60.717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.752;202.513;12537.595;1675.092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;South America
South America;1957;;137348367.0;;;;;;;;;;;;;;;;;-3.737;-1.829;343.114;47.126;;;;;;;;;;;;;;;;;;;;;;;;19.622;11.914;528.811;72.631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.716;213.004;13746.765;1888.096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;South America
South America;1958;;141190603.0;;;;;;;;;;;;;;;;;10.208;4.811;367.85;51.937;;;;;;;;;;;;;;;;;;;;;;;;12.474;9.06;578.587;81.691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5.367;-101.332;12654.975;1786.763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;South America
South America;1959;;145148672.0;;;;;;;;;;;;;;;;;0.467;0.243;359.49;52.18;;;;;;;;;;;;;;;;;;;;;;;;1.562;1.276;571.602;82.967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.744;138.374;13263.208;1925.137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;South America
South America;1960;;149224306.0;;;;;;;;;;;;;;;;;-3.185;-1.662;338.534;50.517;;;;;;;;;;;;;;;;;;;;;;;;17.728;14.709;654.559;97.676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.291;101.867;13583.607;2027.004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;South America
South America;1961;;153377880.0;;;;;;;;;;;;;;;;;9.164;4.629;359.548;55.147;;;;;;;;;;;;;;;;;;;;;;;;19.383;18.933;760.272;116.609;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.692;74.839;13703.692;2101.843;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;South America
South America;1962;;157609028.0;;;;;;;;;;;;;;;;;4.919;2.713;367.108;57.86;;;;;;;;;;;;;;;;;;;;;;;;14.421;16.816;846.555;133.425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.188;193.116;14561.092;2294.959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;South America
South America;1963;;161919488.0;;;;;;;;;;;;;;;;;3.315;1.918;369.182;59.778;;;;;;;;;;;;;;;;;;;;;;;;8.072;10.77;890.532;144.195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.102;48.23;14471.323;2343.189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;South America
South America;1964;;166291510.0;;;;;;;;;;;;;;;;;1.651;0.987;365.41;60.765;;;;;;;;;;;;;;;;;;;;;;;;6.647;9.584;924.754;153.779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.666;109.333;14748.334;2452.523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;South America
South America;1965;;170706949.0;;;;0.0;0.0;;;;0.0;;;;390.287;66.625;;;2.02;1.228;363.151;61.992;;6.234;;;;;;6260.95;;;;;;5575.318;951.746;;89.049;;;136.253;;;798.17;8.31;12.779;975.694;166.558;;12.748;;;;117.042;231.868;39.582;685.633;;10.951;;;117.042;;;685.633;;10.951;;;;;0.0;0.0;0.0;0.0;;0.0;;;748.868;;;4386.861;4.112;100.837;14957.56;2553.359;;70.067;0.0;0.0;;;;0.0;;0.0;;;0.0;;1068.788;;;117.042;;;685.633;;10.951;;;;;;;;;;;;;;;;;117.042;951.7460000000001;South America
South America;1966;;175135459.0;;;0.0;0.0;0.0;;;;0.0;;1.011;0.673;384.263;67.298;;;-1.952;-1.21;347.059;60.782;;5.906;;;;6.618;70.735;6506.521;;6.03;57.388;;;5762.016;1009.133;;88.558;5.962;8.124;144.377;;;824.372;6.031;10.045;1008.381;176.603;;12.67;;11.403;13.347;130.389;251.778;44.095;744.504;;11.442;11.403;13.347;130.389;;;744.504;;11.442;;;;0.0;0.0;0.0;0.0;0.0;;0.0;6.489;48.591;797.458;;;4553.381;-1.499;-38.263;14360.86;2515.096;;69.982;0.0;0.0;;;0.0;0.0;;0.0;;;0.0;;1139.522;11.403;13.347;130.389;;;744.504;;11.442;;;;;;;;;;;;;;;;;130.389;1009.133;South America
South America;1967;;179569020.0;;;0.0;0.0;0.0;;;;0.0;;5.947;4.002;397.063;71.3;;;13.531;8.224;384.29;69.007;;6.035;;;;3.683;41.974;6579.623;;3.41;34.412;;;5811.388;1043.545;;88.324;7.572;10.933;155.309;;;864.901;7.599;13.42;1058.216;190.023;;13.145;;5.8;7.562;137.951;259.803;46.653;768.235;;11.676;5.8;7.562;137.951;;;768.235;;11.676;;;;0.0;0.0;0.0;0.0;0.0;;0.0;2.442;19.477;816.936;;;4549.424;6.04;151.914;14852.285;2667.01;;69.144;0.0;0.0;;;0.0;0.0;;0.0;;;0.0;;1181.496;5.8;7.562;137.951;;;768.235;;11.676;;;;;;;;;;;;;;;;;137.951;1043.545;South America
South America;1968;;184011029.0;;;0.0;0.0;0.0;;;;0.0;;-4.111;-2.931;371.548;68.369;;;6.444;4.447;399.179;73.453;;5.419;;;;6.775;80.041;6855.773;;6.849;71.472;;;6059.512;1115.017;;88.386;5.066;7.868;163.178;;;886.782;7.311;13.892;1108.165;203.915;;12.935;;6.212;8.57;146.521;269.281;49.551;796.261;;11.614;6.212;8.57;146.521;;;796.261;;11.614;;;;0.0;0.0;0.0;0.0;0.0;;0.0;8.144;66.535;883.47;;;4801.182;2.466;65.756;14851.1;2732.766;;70.031;0.0;0.0;;;0.0;0.0;;0.0;;;0.0;;1261.538;6.212;8.57;146.521;;;796.261;;11.614;;;;;;;;;;;;;;;;;146.521;1115.017;South America
South America;1969;;188469386.0;;;0.0;0.0;0.0;;;;0.0;;8.871;6.065;394.94;74.434;;;6.438;4.729;414.829;78.183;;5.637;;;;4.679;59.03;7006.802;;4.264;47.543;;;6168.428;1162.56;;88.035;3.339;5.449;168.627;;;894.718;5.818;11.863;1144.894;215.777;;12.769;;7.84;11.487;158.008;283.523;53.435;838.375;;11.965;7.84;11.487;158.008;;;838.375;;11.965;;;;0.0;0.0;0.0;0.0;0.0;;0.0;4.078;36.029;919.499;;;4878.771;0.932;25.469;14634.925;2758.235;;69.629;0.0;0.0;;;0.0;0.0;;0.0;;;0.0;;1320.568;7.84;11.487;158.008;;;838.375;;11.965;;;;;;;;;;;;;;;;;158.008;1162.56;South America
South America;1970;;192947239.0;;;3.605;18.684;3.605;;;;0.259;;11.103;8.264;428.607;82.698;;;-11.66;-9.116;357.954;69.066;;5.932;;;;5.566;73.503;7225.137;;3.453;40.146;;;6233.34;1202.706;;86.273;0.13;0.219;168.846;;;875.091;-21.593;-46.592;876.848;169.185;;12.112;;17.676;27.929;185.937;325.895;62.88;963.667;;13.338;25.491;33.356;191.364;;;991.797;;13.727;;;;0.0;0.0;0.0;0.0;0.0;;0.0;3.443;31.662;951.161;;;4929.644;3.162;87.216;14747.305;2845.452;;68.229;1.823;0.571;;;1.823;2.959;;9.446;;;0.131;;1394.07;25.491;33.356;191.364;;;991.797;;13.727;;;;;;;;;;;;;;;;;191.365;1202.705;South America
South America;1971;;197461711.0;;-3.195;-0.115;17.673;3.49;;;;0.235;;-7.018;-5.804;389.417;76.895;;;7.357;5.081;375.503;74.147;;5.179;;;;6.514;90.806;7519.82;;5.729;68.897;;;6439.746;1271.603;;85.637;2.32;3.917;172.763;;;874.921;2.474;4.186;878.001;173.372;;11.635;;11.037;20.522;206.459;353.591;69.821;1045.566;;13.904;10.88;21.909;213.273;358.865;70.862;1080.074;;14.363;;;;0.0;0.0;0.0;0.0;0.0;;0.0;7.442;70.784;1021.945;;;5175.408;-2.164;-61.589;14098.242;2783.863;;68.824;3.324;1.041;;82.401;1.502;5.274;;16.835;;;0.224;;1484.877;10.88;21.909;213.273;358.865;70.862;1080.074;;14.363;;;0.0;0.0;0.0;0.0;;0.0;;;0.0;0.0;0.0;0.0;;0.0;213.27300000000002;1271.603;South America
South America;1972;;202046231.0;;23.334;0.814;21.303;4.304;;;;0.271;;-2.127;-1.636;372.486;75.259;;;1.177;0.873;371.304;75.02;;4.731;;;;7.142;106.053;7874.088;;6.051;76.941;;;6674.436;1348.545;;84.765;5.952;10.282;183.046;;;905.96;5.751;9.97;907.427;183.342;;11.506;;13.561;27.997;234.456;392.429;79.289;1160.408;;14.737;13.956;29.112;242.385;398.049;80.424;1199.652;;15.235;;;;0.0;0.0;0.0;0.0;0.0;;0.0;6.683;68.295;1090.24;;;5395.99;-5.102;-142.02;13075.438;2641.843;;68.528;3.625;1.136;;9.047;0.301;5.62;;17.942;;;0.228;;1590.93;13.956;29.112;242.385;398.049;80.424;1199.652;;15.235;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;242.385;1348.545;South America
South America;1973;;206713196.0;;-16.762;-0.721;17.332;3.583;;;;0.205;;4.434;3.337;380.219;78.596;;;-1.317;-0.988;358.141;74.032;;4.491;;;;9.992;158.963;8465.317;;9.594;129.382;;;7149.647;1477.927;;84.458;15.298;28.003;211.049;;;1020.974;16.057;29.44;1029.357;212.782;;12.061;;12.901;30.248;264.704;433.054;89.518;1280.536;;15.127;11.242;29.581;271.966;438.631;90.671;1315.669;;15.542;;;;0.0;0.0;0.0;0.0;0.0;;0.0;8.993;98.042;1188.281;;;5748.455;6.073;160.435;13556.355;2802.278;;67.906;3.68;1.153;;1.512;0.055;5.577;;17.802;;;0.21;;1749.893;11.242;29.581;271.966;438.631;90.671;1315.669;;15.542;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;271.96700000000004;1477.926;South America
South America;1974;;211454623.0;;-6.586;-0.236;15.827;3.347;;;;0.178;;9.265;7.282;406.132;85.878;;;4.309;3.19;365.196;77.222;;4.558;;;;7.67;134.225;8910.272;;6.166;91.136;;;7420.329;1569.063;;83.278;7.008;14.79;225.839;;;1068.027;7.059;15.019;1077.305;227.801;;11.986;;15.171;40.158;304.861;487.568;103.099;1441.734;;16.181;15.333;43.089;315.056;498.257;105.359;1489.944;;16.722;;;;2.94;2.94;4.899;1.036;13.902;;0.156;5.812;69.064;1257.345;;;5946.17;-9.679;-271.236;11969.667;2531.042;;66.734;3.908;1.224;;6.192;0.228;5.789;;18.48;;;0.207;;1884.118;14.234;40.15;312.116;493.358;104.323;1476.042;;16.566;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;312.116;1572.002;South America
South America;1975;;216251828.0;;-3.964;-0.133;14.863;3.214;;;;0.167;;4.903;4.211;416.594;90.089;;;7.543;5.825;384.031;83.047;;4.693;;;;1.89;35.616;8877.309;;0.203;3.186;;;7270.452;1572.248;;81.899;0.149;0.336;226.175;;;1045.888;0.585;1.334;1059.574;229.135;;11.782;;9.014;27.48;332.341;519.726;112.392;1536.824;;17.312;10.043;32.43;347.486;538.302;116.409;1606.858;;18.101;;;142.954;4.202;7.142;11.639;2.517;33.026;;0.372;-0.108;-1.361;1255.984;;;5807.969;-16.917;-428.186;9724.107;2102.856;;65.425;4.789;1.5;;22.547;0.881;6.937;;22.145;;;0.249;;1919.734;8.764;28.228;340.344;526.663;113.892;1573.831;;17.729;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;340.344;1579.3899999999999;South America
South America;1976;;221111805.0;;-8.237;-0.265;13.339;2.949;;;;0.143;;0.738;0.665;410.445;90.754;;;13.436;11.158;426.054;94.206;;4.407;;;;7.26;139.371;9312.507;;6.433;101.146;;;7568.09;1673.394;;81.268;17.181;38.859;265.034;;;1198.644;12.035;27.577;1161.004;256.712;;12.871;;11.518;38.28;370.62;566.849;125.337;1676.168;;17.999;10.661;38.226;385.711;585.344;129.426;1744.418;;18.732;;;2.185;0.156;7.298;11.632;2.572;33.006;;0.354;4.906;61.622;1317.605;;;5959.001;-0.687;-14.438;9445.077;2088.418;;63.989;4.844;1.517;;1.142;0.055;6.862;;21.905;;;0.235;;2059.105;10.843;38.069;378.413;573.712;126.854;1711.412;;18.378;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;378.413;1680.691;South America
South America;1977;;226098323.0;;118.01;3.48;28.438;6.43;;;;0.293;;13.992;12.698;457.555;103.453;;;19.15;18.04;496.446;112.246;;4.722;;;;6.393;131.647;9689.378;;5.288;88.486;;;7792.541;1761.88;;80.424;7.278;19.288;284.323;;;1257.517;7.524;19.314;1220.823;276.026;;12.978;;11.206;41.53;412.15;616.465;139.382;1822.882;;18.813;12.723;43.16;428.872;631.529;142.788;1896.837;;19.576;;;-36.353;-2.653;4.645;7.24;1.637;20.544;;0.212;4.288;56.5;1374.105;;;6077.468;-1.362;-28.454;9110.923;2059.964;;62.723;5.647;1.769;;16.579;0.803;7.823;;24.974;;;0.258;;2190.752;13.695;45.813;424.227;624.289;141.151;1876.293;;19.364;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;424.227;1766.5259999999998;South America
South America;1978;;231226845.0;;79.758;5.128;49.986;11.558;;;;0.498;;7.207;7.456;479.651;110.908;;;11.707;13.14;542.263;125.386;;4.783;;;;5.835;127.82;10027.263;;4.43;78.049;;;7957.246;1839.929;;79.356;2.259;6.424;290.747;;;1257.409;4.693;12.953;1249.765;288.979;;12.54;;9.814;40.448;452.599;661.95;153.061;1957.379;;19.521;13.578;49.772;478.643;682.968;157.921;2070.016;;20.644;;;76.909;3.572;8.217;12.524;2.896;35.538;;0.354;4.67;64.169;1438.274;;;6220.187;0.12;2.479;8919.565;2062.443;;62.033;6.269;1.964;;11.028;0.623;8.493;;27.113;;;0.27;;2318.572;12.876;46.199;470.426;670.444;155.025;2034.478;;20.289;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;470.426;1848.146;South America
South America;1979;;236454207.0;;37.534;4.338;67.227;15.896;;;;0.635;;5.883;6.524;496.64;117.433;;;11.81;14.808;592.902;140.194;;4.691;;;;7.979;185.004;10587.997;;6.478;119.193;;;8285.419;1959.122;;78.253;7.933;23.064;313.81;;;1327.151;3.964;11.456;1270.585;300.435;;12.534;;13.386;60.586;513.185;733.968;173.55;2170.335;;20.498;14.8;65.811;544.454;755.6;178.665;2302.578;;21.747;;;-7.044;-0.579;7.639;11.385;2.692;32.305;;0.305;6.23;89.605;1527.879;;;6461.628;7.956;164.093;9416.352;2226.536;;61.028;7.735;2.423;;23.376;1.465;10.247;;32.711;;;0.309;;2503.576;15.18;66.39;536.816;744.215;175.973;2270.274;;21.442;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;536.8159999999999;1966.7609999999997;South America
South America;1980;;241789097.0;;22.423;3.564;80.486;19.461;;;;0.747;;5.839;6.857;514.041;124.29;;;-53.841;-75.482;267.639;64.712;;4.769;;;;4.089;102.377;10777.794;;1.885;36.934;;;8255.362;1996.057;;76.596;5.883;18.46;332.27;;;1374.215;7.812;23.47;1339.619;323.905;;12.75;;12.263;62.932;576.117;805.795;194.832;2382.726;;22.108;12.581;65.442;609.896;825.421;199.578;2522.432;;23.404;;;-13.076;-0.999;6.64;9.678;2.34;27.461;;0.255;0.76;11.618;1539.497;;;6367.105;-4.058;-90.343;8834.943;2136.193;;59.076;7.679;2.406;;-0.721;-0.056;9.949;;31.759;;;0.295;;2605.953;12.941;66.441;603.257;815.744;197.238;2494.971;;23.149;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;603.257;2002.6970000000001;South America
South America;1981;;247206236.0;;-8.191;-1.594;72.274;17.867;;;;0.688;;-1.265;-1.572;496.419;122.718;;;22.065;14.279;319.534;78.991;;4.727;;;;-0.373;-9.722;10502.289;;-0.778;-15.535;;;8011.616;1980.521;;76.284;2.513;8.349;340.619;;;1377.875;2.671;8.652;1345.261;332.557;;13.12;;1.028;5.922;582.04;796.239;196.835;2354.47;;22.419;0.423;5.813;615.71;817.531;202.099;2490.673;;23.716;;;20.342;1.351;7.99;11.391;2.816;32.323;;0.308;-1.449;-22.312;1517.184;;;6137.322;-0.325;-6.953;8613.214;2129.24;;58.438;7.813;2.448;;1.751;0.134;9.901;;31.607;;;0.301;;2596.231;0.208;4.463;607.72;806.14;199.283;2458.35;;23.408;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;607.7199999999999;1988.5110000000002;South America
South America;1982;;252673448.0;;39.412;7.042;98.578;24.908;;;;0.932;;0.274;0.336;487.007;123.054;;;7.55;5.963;336.222;84.954;;4.606;;;;2.91;75.56;10574.088;;1.049;20.782;;;7920.513;2001.303;;74.905;10.018;34.123;374.743;;;1483.11;8.759;29.13;1431.442;361.687;;14.026;;8.413;48.966;631.005;844.547;213.395;2497.316;;23.617;10.507;54.778;670.488;863.439;218.168;2653.575;;25.095;;;-33.594;-2.684;5.306;7.401;1.87;21.0;;0.199;-0.901;-13.677;1503.507;;;5950.395;-4.34;-92.407;8061.128;2036.833;;56.273;9.268;2.903;;18.622;1.455;11.491;;36.681;;;0.347;;2671.791;11.078;57.462;665.182;856.038;216.298;2632.575;;24.896;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;665.181;2006.6100000000001;South America
South America;1983;;258200327.0;;43.481;10.83;138.413;35.738;;;;1.324;;10.336;12.719;525.843;135.773;;;8.803;7.479;357.99;92.433;;5.028;;;;1.066;28.491;10458.092;;-1.864;-37.295;;;7606.529;1964.008;;72.733;3.557;13.33;388.072;;;1502.988;9.619;34.791;1535.545;396.478;;14.372;;7.565;47.734;678.739;888.989;229.537;2628.731;;25.136;12.097;65.786;736.274;916.9;236.744;2851.562;;27.267;;;82.086;4.356;9.662;13.187;3.405;37.42;;0.358;-4.213;-63.343;1440.163;;;5577.698;-0.578;-11.776;7842.967;2025.057;;53.334;12.135;3.801;;30.928;2.867;14.723;;46.998;;;0.449;;2700.283;11.555;61.431;726.613;903.712;233.339;2814.143;;26.909;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;726.6120000000001;1973.6699999999998;South America
South America;1984;;263760622.0;;23.9;8.542;167.879;44.28;;;;1.578;;15.435;20.956;594.21;156.729;;;21.029;19.437;424.136;111.87;;5.585;;;;3.926;106.021;10639.584;;1.04;20.416;;;7523.581;1984.424;;70.713;8.271;32.096;420.168;;;1592.991;6.681;26.488;1603.599;422.966;;14.972;;10.224;69.394;748.134;959.223;253.005;2836.411;;26.659;12.746;85.605;821.879;996.866;262.934;3116.003;;29.287;;;84.552;8.169;17.831;23.825;6.284;67.603;;0.635;-2.266;-32.637;1407.527;;;5336.379;5.467;110.719;8097.402;2135.776;;50.156;11.635;3.645;;-4.124;-0.5;13.818;;44.11;;;0.415;;2806.303;11.838;77.435;804.048;973.041;256.65;3048.4;;28.652;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;804.049;2002.2549999999999;South America
South America;1985;;269320599.0;;22.4;9.919;201.242;54.199;;;;1.849;;14.736;23.096;667.7;179.825;38.675;10.416;17.776;19.886;489.217;131.756;2.908;6.136;;358.183;15.117;4.436;124.499;10882.204;;2.207;43.792;264.429;71.216;7530.864;2028.217;19.883;69.203;2.079;8.736;428.904;134.659;36.266;1592.541;2.064;8.728;1602.901;431.694;10.125;14.634;;8.261;61.807;809.94;1017.03;273.907;3007.346;76.471;27.635;11.052;80.706;902.585;1065.523;286.967;3351.341;80.117;30.797;;;45.56;8.124;25.955;33.963;9.147;96.371;2.554;0.886;0.85;11.961;1419.487;91.095;24.534;5270.623;-0.431;-9.201;7896.072;2126.575;6.85;48.433;12.492;3.913;;7.366;0.857;14.53;;46.382;1.092;;0.426;1329.952;2930.802;10.331;72.582;876.63;1031.559;277.82;3254.969;77.564;29.911;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;876.631;2054.1710000000003;South America
South America;1986;;274880221.0;;28.315;15.346;253.001;69.545;;;;2.228;;1.421;2.555;663.489;182.38;43.135;11.857;10.003;13.179;527.267;144.935;3.068;5.842;;386.53;15.305;6.522;191.158;11357.528;;6.076;123.235;298.063;81.932;7826.869;2151.451;21.197;68.913;8.637;37.046;465.95;137.525;37.803;1695.102;8.916;38.491;1710.51;470.185;9.78;14.925;;7.565;61.274;871.214;1071.845;294.629;3169.433;76.224;27.906;9.666;67.924;970.509;1108.115;304.599;3530.66;78.803;31.087;;;-35.99;-9.341;16.614;21.3;5.855;60.44;1.515;0.532;5.892;83.634;1503.121;117.403;32.272;5468.277;7.704;163.834;8332.388;2290.409;8.349;48.147;13.136;4.115;;5.157;0.644;14.97;;47.787;1.065;;0.421;1406.178;3121.96;10.924;77.265;953.895;1086.814;298.744;3470.22;77.289;30.554;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;953.895;2168.065;South America
South America;1987;;280447634.0;;1.385;0.963;251.413;70.508;;;;2.174;;9.477;17.285;711.95;199.665;39.294;11.02;21.191;30.714;626.316;175.649;2.719;6.156;;405.261;15.563;3.882;121.194;11564.205;;2.582;55.554;280.824;78.756;7869.583;2207.006;19.433;68.051;-0.181;-0.841;465.109;129.006;36.179;1658.451;-0.544;-2.56;1667.426;467.626;8.927;14.341;;6.783;59.093;930.308;1121.825;314.613;3317.224;77.632;28.685;6.113;65.639;1036.148;1164.238;326.508;3694.622;80.567;31.949;;;27.037;4.492;21.105;26.522;7.438;75.256;1.835;0.651;2.602;39.111;1542.233;112.523;31.557;5499.182;-1.078;-24.7;8078.899;2265.708;7.787;47.553;14.227;4.457;;8.305;1.091;15.891;;50.728;1.1;;0.439;1445.051;3243.154;5.781;61.148;1015.043;1137.716;319.07;3619.366;78.732;31.298;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1015.043;2228.112;South America
South America;1988;;286026582.0;;5.313;3.746;259.607;74.254;;;;2.218;;-0.735;-1.467;692.934;198.197;43.995;12.584;12.225;21.472;689.171;197.121;2.951;5.92;;426.419;15.864;3.231;104.8;11705.045;;3.148;69.475;311.969;89.231;7958.984;2276.481;20.926;67.996;7.834;36.436;501.544;160.829;46.001;1753.488;7.615;35.609;1759.398;503.234;10.788;14.981;;3.761;34.986;965.293;1141.309;326.445;3374.838;76.555;28.832;3.626;35.325;1071.473;1178.763;337.157;3746.061;79.067;32.004;;;-13.875;-2.928;18.177;22.397;6.406;63.55;1.502;0.543;2.237;34.507;1576.739;107.146;30.647;5512.562;5.531;125.307;8359.418;2391.016;7.187;47.096;13.748;4.307;;-3.364;-0.479;15.057;;48.065;1.01;;0.411;1490.837;3347.954;3.96;38.253;1053.296;1156.366;330.751;3682.51;77.565;31.461;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1053.295;2294.657;South America
